h,k,l,Fo2,sigmaFo2,kFc2,Fc_real,Fc_imag,weight,weighted_residual
2,4,5,179.8853463,4.300932409,169.5348859,-9.756769446,3.596815922,0.02099919036,-1.49989529
2,4,6,31.074349,1.658720979,27.2624069,3.417280232,2.389670753,0.2762118915,-2.003399136
2,4,7,193.7924386,5.63051525,207.3730948,7.410184876,8.795141524,0.01526655551,1.67799741
2,4,8,167.5731378,9.038877111,175.3722588,4.490475176,-9.57551161,0.009348067608,0.7540611763
2,4,9,8.379411545,2.083343978,8.074520604,0.4059313727,-2.232769081,0.2270913012,-0.1452930266
2,4,10,52.69325416,3.646825836,44.00075701,-4.959052328,-1.863350681,0.06329811082,-2.186955426
2,4,11,25.44100664,3.51725049,19.74056343,-0.9551987873,-3.417366331,0.07719878737,-1.583849321
2,4,12,34.55196835,3.024129559,37.21927677,-3.741030345,3.121481735,0.09784913653,0.834356656
2,4,13,3.627911608,4.403442309,0.8823636955,-0.747898905,-0.05857203467,0.05154068046,-0.6233100092
2,4,14,5.780237112,4.023711688,12.28567207,2.788533459,-0.2450476485,0.06165104289,1.615275302
2,5,0,350.472706,14.94412612,336.9687201,14.66025888,-6.439293543e-15,0.002995133705,-0.7390436388
2,5,1,188.6011816,4.970243126,186.4350304,1.702550604,10.77089115,0.01763149689,-0.2876294594
2,5,2,7.378343853,2.282465482,8.120139865,0.5461762609,2.209259179,0.1901630683,0.3234801101
2,5,3,273.369449,9.00309298,279.3923603,-2.116082938,-13.18037956,0.006742476679,0.4945568224
2,5,4,88.19073193,4.826890457,92.17348221,-7.321734568,2.276333007,0.03300469877,0.7235540258
2,5,5,47.6174394,5.112371255,53.76231949,-5.845752412,0.3427981633,0.03548991551,1.157619664
2,5,6,6.119489796,1.870522813,6.956683392,-1.732515837,-1.198104873,0.2830809106,0.4454317704
2,5,7,15.67934375,3.498715087,15.91619917,2.311568723,2.192764545,0.08024223593,0.06709417865
2,5,8,26.80511663,2.885447878,19.68043557,-3.36911618,-1.096131004,0.1114520018,-2.378534003
2,5,9,25.33301379,3.85250708,29.08605051,3.824611899,-1.980863142,0.06485338238,0.9557606124
2,5,10,1.390263119,1.988587292,0.08654242643,0.2001974948,-0.122958891,0.2527665957,-0.6554572906
2,5,11,7.352441621,4.581381715,6.317489323,0.00205199321,2.007330469,0.04753368848,-0.2256425977
2,5,12,94.49311134,11.25238496,88.19383175,7.483822602,-0.493572286,0.007426539238,-0.5428553531
2,5,13,-0.5667468125,3.972802649,0.03938629833,0.1584345542,-0.004427625394,0.06335866478,0.1525706571
2,6,0,6.596831341,3.760492802,3.4385111,1.480921576,2.220446049e-15,0.07051951207,-0.8387080531
2,6,1,121.8285648,6.098591019,121.2411565,8.654840374,1.556592914,0.01978208385,-0.08261827621
2,6,2,177.8727863,7.598997279,180.8222705,-0.07650168587,-10.73894912,0.01159828886,0.317645733
2,6,3,3.807260561,2.497470755,4.818828675,1.605239932,-0.70478268,0.1599896101,0.4046141079
2,6,4,5.746291769,3.04057287,3.042815719,1.343776429,-0.3674422096,0.1078190219,-0.8877081771
2,6,5,43.09280975,4.026764825,40.25306666,-5.061028095,-0.2448325219,0.05590925558,-0.6714611765
2,6,6,8.823478498,2.211572924,12.47182316,-2.35798506,1.547450591,0.2015672583,1.637969662
2,6,7,12.72400471,3.436559008,12.40001781,2.756216793,-0.5587194725,0.08364247536,-0.09370027857
2,6,8,34.36547754,5.880198063,31.35419914,-4.364276192,-0.9753071538,0.02805866315,-0.504410823
2,6,9,10.53596302,5.475608586,6.21258308,-1.169201059,-1.61103634,0.03324225482,-0.7882584587
2,6,10,90.95488225,11.82982356,76.65229737,4.664807489,5.208592831,0.006784709901,-1.178094627
2,7,0,21.18376375,4.926762452,14.49116043,3.040173909,0,0.04052378628,-1.347255896
2,7,1,3.9862688,3.344785061,2.407593885,1.046627412,-0.6634507399,0.08927066257,-0.471679593
2,7,2,19.62412607,3.543048863,26.80451625,-4.13403593,-0.07764406056,0.07752063618,1.999202144
2,7,3,18.89014052,4.742480132,18.71740845,2.191064154,-2.671601243,0.04383605557,-0.03616502117
2,7,4,7.79283839,2.991679076,9.381439401,-2.443696041,0.1093532321,0.1110518934,0.5293925417
2,7,6,153.3022129,15.53613863,149.7065225,8.832313442,-4.180320165,0.003809189832,-0.2219211038
3,0,1,123.2031635,3.242426012,116.5245778,0,8.620959689,0.04136599791,-1.358333015
3,0,2,208.4243192,3.381225824,213.7665055,-11.67660729,3.552713679e-15,0.01979049183,0.7515317255
3,0,3,290.5271155,6.18136874,292.1413442,4.440892099e-15,13.65033648,0.008758505964,0.1510706376
3,0,4,969.3082299,16.2838873,956.0848111,-24.69420532,9.103828802e-15,0.0009002783417,-0.3967639012
3,0,5,102.8921316,2.649017641,94.95660056,8.881784197e-15,7.782326093,0.06043973733,-1.950910186
3,0,6,358.4044019,7.851270226,335.5562844,14.6295017,-7.105427358e-15,0.005641723864,-1.716154314
3,0,7,24.7627705,1.760680636,24.87245139,-1.776356839e-15,-3.982961796,0.2738321887,0.05739488938
3,0,8,61.8864659,2.695667203,62.05549483,6.291250339,-1.687538997e-14,0.09333963057,0.05164093389
3,0,9,165.4587216,4.822153942,162.6659245,-7.993605777e-15,-10.18579985,0.02088027117,-0.4035593862
3,0,10,51.36356876,2.439110585,46.00362074,-5.416800645,-3.552713679e-15,0.1201395297,-1.857819603
3,0,11,70.62636689,5.729333681,79.71172907,-1.665334537e-14,-7.130302585,0.02679920499,1.487315829
3,0,12,125.0758771,6.187153332,128.5244787,9.053985005,-2.220446049e-15,0.01909838661,0.4765861045
3,0,13,152.3004021,9.475493914,141.0362958,-7.993605777e-15,9.484453067,0.009036619044,-1.07077871
3,0,14,24.38037096,3.956196118,16.13696852,-3.208173308,0,0.06178006928,-2.048946875
3,0,15,71.06332435,10.39812006,73.81628583,1.698641228e-14,6.861561179,0.008875800257,0.2593605365
3,1,0,47.84936431,1.234324594,47.50075421,2.664535259e-15,5.504236653,0.2790051913,-0.1841391397
3,1,1,409.5228001,5.285212879,396.8700595,-3.738128921,-15.46465209,0.00559060534,-0.9460498543
3,1,2,303.7118889,4.348569473,292.2559448,7.108477648,-11.65651429,0.009810954989,-1.134714294
3,1,3,126.3720829,2.351900892,122.4312448,3.159097334,-8.252781458,0.05024027209,-0.8833129153
3,1,4,129.7874661,2.833115563,123.6863832,-5.485978091,6.985190499,0.0431278908,-1.267027484
3,1,5,33.48505901,1.189092625,29.8525389,-0.6923793677,4.30824354,0.4127003531,-2.333594799
3,1,6,168.2196734,3.063098553,170.3437746,-6.044201551,8.492065856,0.02869387319,0.3598071532
3,1,7,6.082111972,1.07680585,6.835619686,-1.255858934,-1.668133294,0.8383609024,0.6899271109
3,1,8,314.1603278,5.055460001,312.235018,5.008393232,-13.19332025,0.008742426722,-0.1800182919
3,1,9,31.28916721,1.714585159,34.94290868,4.300663211,1.947139948,0.2617175491,1.869193391
3,1,10,96.16636024,2.770568872,93.9298468,4.674458386,6.169210714,0.06250303205,-0.5591419229
3,1,11,23.05904311,1.799682507,19.11983947,-1.733384591,3.031545666,0.2690048822,-2.043094777
3,1,12,33.92404811,2.580951782,35.57360242,-2.020872301,4.313397517,0.129919583,0.594571281
3,1,13,43.63431949,3.16245127,40.98069501,-4.969313369,1.201650597,0.08536315178,-0.7753087507
3,1,14,119.4792071,5.39617868,107.7982989,-0.7975861741,-8.253427406,0.02382853149,-1.803122578
3,1,15,53.20216042,8.68131249,33.62633154,4.281803326,-1.764507769,0.01283489293,-2.217768879
3,2,0,178.5731343,3.888597392,157.9003138,0,10.03548444,0.02282025617,-3.122913773
3,2,1,179.0303776,2.519847999,175.1476278,10.36915087,2.047492986,0.02841205929,-0.6544715344
3,2,2,523.5564632,6.51808636,514.8899115,18.03415709,-1.781264154,0.003457985852,-0.5096334606
3,2,3,574.3480284,7.873756952,554.9215289,-15.22373207,-11.05325341,0.002786414576,-1.025456913
3,2,4,81.99498353,2.110382513,77.69503573,0.05640404021,-7.039301055,0.0951966263,-1.326703767
3,2,5,322.4216905,4.917924162,338.7337234,3.417518222,-14.29578618,0.008492846695,1.503262184
3,2,6,106.6370988,2.327354555,107.3070581,7.21611241,4.045937391,0.06389407699,0.1693474798
3,2,7,138.028132,3.213662668,141.4780927,4.012376534,8.610311757,0.0363977623,0.6581903096
3,2,8,137.3216935,3.640006376,135.7436714,-7.063641346,6.056741183,0.03308938825,-0.287049931
3,2,9,333.3607783,7.32377418,338.6863201,-4.360434017,14.03585815,0.006508122897,0.4296271014
3,2,10,252.4666807,7.302630269,255.2049932,-11.92227456,-4.542307,0.009033922187,0.2602682432
3,2,11,20.04343544,2.582971351,19.4362326,-0.7836335258,-3.432580598,0.1421806397,-0.2289570555
3,2,12,79.82104657,4.676496611,79.21053602,6.927874171,-1.589373064,0.0362267912,-0.1162005292
3,2,13,31.04987194,3.456094968,39.44059518,0.8923884555,-4.935522863,0.07805013576,2.344154478
3,2,14,38.52147283,3.596681444,36.26069622,4.170814641,2.394131558,0.07006907674,-0.5984403217
3,2,15,12.82205886,5.892705681,15.91878879,3.035435463,-0.9692004732,0.0286763472,0.5244030961
3,3,0,288.2286647,8.878944897,270.8712952,3.774758284e-15,13.14402382,0.006510253516,-1.400499178
3,3,1,299.8491614,5.004731537,299.6526135,-3.746761106,-13.30730086,0.00943699765,-0.01909348762
3,3,2,15.07416286,2.315268984,17.8719524,2.985254492,-1.577094698,0.1796952357,1.185996269
3,3,3,228.4025558,4.04585625,236.0455812,11.89793436,2.998701471,0.01579282154,0.9604951334
3,3,4,18.36983508,1.004119074,17.8880748,0.8366921805,-3.272491612,0.7622178542,-0.4206012429
3,3,5,260.9041451,4.285649319,252.6590671,-1.332693243,12.6243133,0.01255797613,-0.9239630392
3,3,6,3.358523827,0.8509839811,3.099583244,-1.288005307,0.5639133714,1.361794011,-0.3021731224
3,3,7,321.2104663,5.238587775,321.3875341,-12.6272032,-6.748261957,0.008312458731,0.01614374867
3,3,8,49.13870727,2.453396414,45.69666021,1.519821632,-5.18035596,0.1220657639,-1.202579346
3,3,9,37.7716774,2.762140859,37.85391212,3.711301141,-3.220245191,0.1121899826,0.0275443322
3,3,10,13.42492247,2.298693038,13.31409464,-1.107513868,2.695426127,0.1836144192,-0.04749000416
3,3,11,78.05526223,4.283199829,86.41304749,7.422229751,-0.1609710318,0.04196538618,1.712130327
3,3,12,30.1094922,3.237731047,28.55598719,-2.907718413,3.123870526,0.08850477264,-0.4621638837
3,3,13,17.19761443,3.372538794,12.9304978,-2.722019778,0.9153436876,0.08590917633,-1.250703286
3,3,14,7.807028941,4.956469181,9.414667308,1.936668851,-1.501371186,0.04061500628,0.3239900141
3,4,0,14.80632072,1.864312148,14.3751995,4.440892099e-16,-3.027985461,0.2722596638,-0.2249526202
3,4,1,279.378918,4.929521651,282.7591845,5.522371037,12.24136579,0.01057669363,0.347636926
3,4,2,32.63968868,1.722885584,29.09596693,-4.290655223,0.3848084534,0.2546376463,-1.788219888
3,4,3,529.1842994,8.712408247,536.2880382,-13.29274813,12.85902736,0.003049352446,0.3922751492
3,4,4,132.0562226,3.233399958,129.6360124,-8.48111187,3.279380591,0.03824115669,-0.4732804894
3,4,5,107.9819697,2.771220678,116.5093554,6.949782758,-5.100172204,0.05502438906,2.000292562
3,4,6,5.487016086,1.098783983,6.52439259,0.7176551461,-1.909533085,0.8100951784,0.9336937049
3,4,7,63.03490083,3.840126748,62.28703356,4.99498436,-3.844169689,0.05457731095,-0.174715162
3,4,8,86.89113969,6.131143261,91.15466967,6.463421561,-4.045226618,0.02252963619,0.6399505409
3,4,9,30.34236529,4.261818558,21.6810055,-3.643811796,-0.7423429566,0.05265460665,-1.987486861
3,4,10,10.44017656,3.955534979,14.10258124,2.991123246,0.2190846378,0.06351482993,0.9230046743
3,4,11,24.93906477,2.91030705,26.76459906,0.6925539089,-4.073228575,0.1107462836,0.6075116017
3,4,12,32.36349564,3.845105205,34.79504245,-1.043408226,4.593914042,0.06358293542,0.6131305004
3,5,0,24.24902015,3.031375777,22.89319224,-1.776356839e-15,-3.821202234,0.1028970396,-0.4349166255
3,5,1,214.0156415,5.585701926,215.9582706,-5.880432409,-10.15685039,0.01380786523,0.2282722656
3,5,2,36.61686609,3.372750518,37.45289596,-4.339572656,-2.248570858,0.0794776004,0.2356916337
3,5,3,14.23117857,4.414269644,11.00586187,2.6299457,-0.3210492519,0.05084388058,-0.7272633643
3,5,4,2.309284313,2.025565389,1.177295174,0.360029542,0.7882090175,0.2434443682,-0.5585243686
3,5,5,66.87112258,3.37199451,66.23754537,2.820701353,5.85583836,0.06495649506,-0.161477062
3,5,6,46.25170475,5.231717913,45.31676918,3.656442849,3.941328677,0.03413415416,-0.1727333747
3,5,7,63.19489609,4.626411846,58.24556362,1.686526505,-5.857084062,0.04000332513,-0.9899076353
3,5,8,17.13576493,3.179718201,14.09250798,-1.18077291,2.755751591,0.09638666782,-0.9448157095
3,5,9,16.16809088,2.789012665,8.894296105,1.741655416,1.624665604,0.1247838417,-2.569450287
3,5,10,40.65266338,4.206502099,35.78799351,-4.115578336,-2.42653652,0.05213211204,-1.110723688
3,6,0,5.73171666,7.014301393,6.322403989,-2.331468352e-15,-2.008112164,0.02031282095,0.08418656208
3,6,1,87.01943584,5.09360834,79.10615885,5.386986725,-4.629832409,0.03052503992,-1.382561593
3,6,2,18.78040361,3.792653232,19.32668569,3.429586309,-0.751504035,0.06801956798,0.142473432
3,6,3,185.9929174,10.46657765,168.9143531,-7.386883275,-7.291762894,0.007108165408,-1.439892666
3,6,4,44.58689775,4.578320694,37.89254422,4.609354655,1.709451663,0.04395563303,-1.4035113
3,6,5,10.96257309,2.635115851,9.269443606,2.37653993,0.5140369664,0.1418038289,-0.6375792162
3,6,6,14.1499713,2.794669006,15.80753935,-2.706913828,1.65978286,0.1251505816,0.5863916843
3,6,7,50.80178248,5.175760683,51.99286097,0.9951713917,5.671982128,0.03435099574,0.2207547446
3,6,8,21.2495189,3.960906959,16.00082,-2.786560691,-1.562247781,0.06213043347,-1.308289485
3,7,0,12.15289651,4.07739568,8.347842484,1.665334537e-16,2.307458868,0.05967271022,-0.929498534
3,7,1,97.78604208,6.052334624,101.9048917,6.07798981,-5.296636008,0.02210596771,0.6123936807
3,7,2,26.30900376,5.908056405,23.11005568,2.026881114,3.260622316,0.02814675215,-0.5366873205
3,7,3,8.334325727,2.830225109,12.6145584,-2.828350745,-0.2148659923,0.1238744603,1.506462292
4,0,0,273.7658582,8.454716167,263.3420267,-12.96005761,2.220446049e-15,0.007197600237,-0.8843440177
4,0,1,43.03549053,2.036887197,42.10374691,1.776356839e-15,-5.182117052,0.1719466451,-0.3863610006
4,0,2,126.4468405,3.635471856,120.8305217,-8.778800315,4.440892099e-15,0.03622324989,-1.068920622
4,0,3,8.884511371,0.8762913055,10.12316939,3.552713679e-15,2.541002528,1.19199806,1.352350267
4,0,4,296.6620888,4.673710081,289.2987389,13.58376362,-7.993605777e-15,0.009895981229,-0.7324953417
4,0,5,2.445039888,0.6746676386,2.409125648,-8.881784197e-16,-1.239585738,2.171284747,-0.05292063757
4,0,6,78.09087289,2.644238613,80.22444544,7.153197352,-3.108624469e-15,0.08012586921,0.6039399958
4,0,7,29.42399992,2.125752397,30.97737398,-3.552713679e-15,4.444973179,0.188749836,0.6748687847
4,0,8,74.42598668,3.270886346,76.21867194,-6.972323576,3.552713679e-15,0.06375923601,0.4526636266
4,0,9,13.53995905,2.04688103,11.42555361,-3.885780586e-15,2.6995133,0.2296359214,-1.013230329
4,0,10,107.330921,4.628600809,104.2859469,8.155671784,-8.437694987e-15,0.03145457328,-0.5400394642
4,0,11,92.75984713,5.897823419,88.9357646,-2.220446049e-14,-7.531562196,0.02351377019,-0.5863924791
4,0,12,43.00102245,4.495325547,42.07758886,-5.18050704,5.440092821e-15,0.0457202823,-0.1974513556
4,0,13,6.101847051,3.266366608,11.18475808,6.661338148e-16,-2.670915465,0.09343471537,1.553698124
4,0,14,110.1476634,8.921159244,121.1704169,-8.791138989,1.021405183e-14,0.01104894981,1.158645545
4,1,0,445.8129813,9.931358781,441.4505036,-16.77984148,5.329070518e-15,0.00360352335,-0.2618767187
4,1,1,332.1972044,5.052888101,337.1938858,-6.357838237,-13.21532055,0.008009536956,0.4471830818
4,1,2,36.43308592,1.061140015,36.1230003,-1.213784023,4.643970791,0.4309135845,-0.203552635
4,1,3,28.7522059,1.496333596,28.82081063,1.136026993,4.134216258,0.3352290941,0.03972143424
4,1,4,146.99002,2.748395539,146.3095957,8.934527847,3.673206213,0.0370382203,-0.1309498127
4,1,5,104.6691999,2.381740229,107.975355,3.340059582,7.59685056,0.06438004299,0.8388781025
4,1,6,165.5776947,3.325973718,163.0867591,1.721091962,-10.05269989,0.02798261295,-0.4166838154
4,1,7,94.10947101,2.352761936,98.15119545,-4.355937561,6.605146709,0.07403885348,1.099756512
4,1,8,60.64361737,1.923623327,64.93169223,-1.639471287,6.223057303,0.1426490749,1.619559242
4,1,9,1.289464204,1.251552638,2.415480365,1.240664986,-0.03709876822,0.6378037293,0.8992659532
4,1,10,20.53610702,1.9968146,19.57768394,-1.161054182,3.337493644,0.2289992216,-0.4586424704
4,1,11,58.06585725,2.735068487,60.65650117,2.807737426,-5.550148139,0.09510152014,0.7989166145
4,1,12,143.5674475,5.612257112,148.4078869,-1.739065986,-9.572470928,0.01998086605,0.6842139796
4,1,13,24.56481189,2.906637273,24.25461657,-2.692492654,-2.867124796,0.111214575,-0.1034465707
4,1,14,43.50788546,5.893705242,39.38699388,-1.139184344,4.880964504,0.02744281989,-0.6826617285
4,2,0,67.98529987,2.028600221,69.74156299,6.669490886,-4.440892099e-15,0.120845633,0.6105272636
4,2,1,131.4255234,2.848207028,129.1217486,-8.933646043,-1.595480998,0.04226956334,-0.4736460308
4,2,2,169.6530548,2.996211986,164.3986327,2.600610691,9.90416515,0.02866871433,-0.8896702398
4,2,3,183.1467168,3.497376698,181.3078638,-3.432186637,10.19120668,0.02357373502,-0.2823327197
4,2,4,11.20530155,0.8610588256,13.05767062,1.94283951,-2.133947731,1.170377458,2.003966672
4,2,5,67.75826065,2.127583141,71.22589072,3.171959342,-5.947058671,0.1154911286,1.178438908
4,2,6,138.8487916,3.668824203,142.8842096,-8.819522243,-3.653696991,0.03245556263,0.7269978081
4,2,7,114.2133704,3.369292861,119.4401689,-1.688413401,-8.563282631,0.04330436756,1.087681167
4,2,8,120.2551308,4.605876429,127.2330783,-8.823468541,1.815867492,0.02921476736,1.192693657
4,2,9,48.65756669,2.620162577,50.80976261,2.772254649,4.97209769,0.111159838,0.7175559289
4,2,10,157.919927,5.736767121,163.2664407,10.18182096,0.681218028,0.01806510773,0.718606207
4,2,11,37.58293952,3.244432398,43.85042812,-0.5120017657,5.263672496,0.08476320963,1.824724273
4,2,12,8.911134071,1.962529571,8.246284987,2.023481295,-1.079404992,0.2549076221,-0.3356715126
4,2,13,2.050268927,2.054315541,2.198693917,0.7336132599,-0.9296064725,0.2367426717,0.07221797418
4,3,0,13.05203262,2.664151471,17.88878086,3.377825557,8.881784197e-16,0.1379115736,1.796196474
4,3,1,143.8534122,3.179805903,149.8073312,-9.117155991,3.525138463,0.03480005185,1.11069001
4,3,2,31.42149753,1.190432515,30.41977024,4.352294834,0.6779889761,0.4337060692,-0.6597011768
4,3,3,96.41580141,2.187045207,97.08386678,-2.578923338,7.434416783,0.0760480978,0.18423118
4,3,4,30.82345864,1.487174988,28.8625598,-3.331212287,-2.704062549,0.3260763426,-1.119733925
4,3,5,317.663103,5.597939664,329.85647,10.04700978,-10.46157235,0.008186267665,1.103231411
4,3,6,90.39844059,2.57009659,93.67145021,-5.970283798,-4.909238697,0.07163279276,0.8759982209
4,3,7,67.15152305,2.854907484,67.59626906,-2.025332383,-6.245945888,0.08190752078,0.1272840399
4,3,8,65.35288246,3.554811858,63.51823999,1.38046987,6.213460577,0.0606774516,-0.4519236914
4,3,9,75.12301328,4.676790321,75.86186304,-6.786309466,1.526997826,0.03710370261,0.1423196164
4,3,10,17.54254848,3.330463053,17.88575976,2.64716958,2.097682485,0.08795886229,0.1017891197
4,3,11,32.78788564,3.130658892,33.29765076,2.622397063,3.789554591,0.09286287517,0.1553428171
4,3,12,22.69421029,3.953754762,27.21673331,1.081269418,-4.023686831,0.06212838999,1.127264514
4,3,13,76.43359006,7.374805535,77.7651416,3.866518705,5.886398588,0.01676568452,0.1724124514
4,4,0,82.84910558,2.815997957,87.54874549,-7.472601263,5.995204333e-15,0.07088467654,1.251240415
4,4,1,132.6981722,2.947982269,141.1639482,-3.891838195,-8.653892991,0.04075224758,1.709001952
4,4,2,64.67022055,1.884190947,61.24619182,-1.772965033,-5.993349769,0.1367205539,-1.266060048
4,4,3,109.3936131,3.00754078,116.6705335,4.925756015,7.081734686,0.05046537178,1.63472372
4,4,4,46.00361844,1.854950746,48.52835748,4.768897281,-2.865250262,0.1870717733,1.091994947
4,4,5,91.0713562,2.775443465,87.56785612,5.490357833,5.07029876,0.06592966464,-0.899585746
4,4,6,69.88084734,2.739683754,64.06986908,1.250981139,6.268945052,0.08402749416,-1.684457108
4,4,7,34.9019083,4.033817129,46.13894019,-4.627019845,-2.831735361,0.05757712184,2.69635201
4,4,8,2.021702531,2.069758979,4.371688207,1.638558288,-0.3216339313,0.233231757,1.134903818
4,4,9,5.841854785,2.902121396,3.023608859,-1.386715372,-0.07428965525,0.118300871,-0.9693326896
4,4,10,26.42546661,7.20887975,30.88172812,1.505075942,-4.175108232,0.01901270014,0.6144585162
4,5,0,-1.3869475,2.267564851,0.3334297278,0.4611572113,-1.110223025e-15,0.1944825172,0.758689317
4,5,1,67.24659359,4.44914867,74.59570435,-1.216266182,-6.789612803,0.04190268739,1.504373697
4,5,2,33.96322387,3.124569186,37.95406837,-0.8002310599,4.85461085,0.09258330756,1.21431442
4,5,3,33.51295993,2.373740832,38.15146054,-1.450496092,4.714825207,0.1504788499,1.799348763
4,5,4,22.51236788,1.794492731,18.33930443,-3.418509382,-0.1041590201,0.2720103869,-2.176445177
4,5,5,7.76766039,2.325979538,5.326188727,-0.05515351379,1.842301016,0.1829999052,-1.044424667
4,5,6,25.31930189,2.900853158,26.45996425,4.011203833,0.8869980658,0.1112110851,0.3803918012
4,5,7,18.48843198,2.922169641,20.05139224,0.1244617097,3.574011395,0.1130363038,0.5254808684
4,5,8,78.11421296,6.212747251,72.04459436,6.765727896,0.4194510152,0.02268094399,-0.9140963287
4,5,9,6.043738408,3.221424605,4.626751031,1.480826158,-0.8707227138,0.09605732165,-0.4391685362
4,5,10,116.2716964,8.901542825,97.05631899,-6.292942133,-4.722574239,0.01094036109,-2.009855097
4,6,0,-5.735874155,3.727046202,0.008956759304,-0.07558268175,-4.440892099e-16,0.0719897138,1.541389777
4,6,1,90.7723366,6.845521138,91.35721634,-4.806965704,5.929750786,0.01842407296,0.07938882987
4,6,2,16.8635459,2.66024999,13.53769987,2.937052118,-0.09084196396,0.136372229,-1.228188732
4,6,3,49.04035782,3.33872023,50.40910756,-3.439622389,-4.507838274,0.07512293606,0.3751546434
4,6,4,3.158382458,2.827238531,2.86501295,-1.070374907,0.8256157857,0.1249647669,-0.1037071655
4,6,5,35.81543449,3.181160587,34.22606822,-0.7750744288,-4.607505524,0.08869766859,-0.4733475065
4,6,6,57.4727782,8.282602318,50.76924426,-4.569766661,3.390949836,0.01397149353,-0.792364901
4,6,7,6.708883144,2.683230137,7.727470354,0.7512202047,2.089103379,0.1381171179,0.378548886
4,7,0,2.974429165,3.416107741,0.001988406615,-0.03561225258,8.881784197e-16,0.08563290068,-0.8698283041
4,7,1,47.57726361,4.431672769,50.09926395,5.431711885,1.56540463,0.04613193007,0.5416839314
4,7,2,7.160554831,5.784906792,8.36048802,1.92003642,-1.28292325,0.02984068703,0.2072819447
5,0,1,317.2332722,6.515401953,333.1386301,5.329070518e-15,14.57670427,0.007517456472,1.379046492
5,0,2,165.624766,4.726823686,177.2883261,-10.63376149,3.996802889e-15,0.0212624499,1.700739442
5,0,3,63.09207418,2.718581346,61.51256733,8.215650382e-15,6.263668602,0.09113084225,-0.4768197168
5,0,4,493.6775479,8.458789547,509.3581003,18.02430193,-1.310063169e-14,0.00343764418,0.9193731553
5,0,5,237.0293685,4.741876987,237.66469,-1.265654248e-14,-12.31201616,0.01368924892,0.07433329309
5,0,6,1.987831121,1.096543365,0.8742013333,-0.746711049,1.065814104e-14,0.8292123717,-1.014083521
5,0,7,9.896004565,2.092879861,10.95091378,-1.776356839e-15,2.642847021,0.2237995651,0.4990507405
5,0,8,171.4331428,8.637306236,176.1943829,-10.60090334,-3.552713679e-15,0.009895753264,0.4736357826
5,0,9,89.57905404,5.629461204,91.37858536,8.881784197e-15,7.634297159,0.02569848503,0.2884783128
5,0,10,9.591119214,2.554326911,9.022363453,2.398871608,-1.509903313e-14,0.1513459976,-0.2212642644
5,0,11,25.09957302,3.635160678,28.62081603,-6.439293543e-15,-4.272556863,0.07256165871,0.9485267854
5,1,0,369.513403,11.92790287,387.4760296,-6.217248938e-15,-15.72060537,0.003771293575,1.103100326
5,1,1,148.1330541,3.703350855,150.3060254,-8.085690953,5.521667342,0.02988297609,0.3756348798
5,1,2,603.3659046,9.171743208,591.3465598,-17.13611509,9.139057078,0.00242856234,-0.5923186717
5,1,3,225.3221376,6.46451995,242.9086472,11.72385947,4.181091677,0.01143078217,1.880258793
5,1,4,120.2226413,2.833814687,126.0384218,-7.443712583,4.99801429,0.04753158765,1.26794136
5,1,5,11.73538758,1.459622422,11.66656093,0.4978446264,2.682021719,0.4435681498,-0.04583917836
5,1,6,277.5780697,5.556374133,277.9599291,6.840481303,-11.42341472,0.009978255407,0.03814440101
5,1,7,95.49583888,3.445149283,95.9398657,-7.809301277,0.4544807376,0.04980932169,0.09909791617
5,1,8,67.52368272,3.26739152,66.67428797,4.311573542,4.89245265,0.06766197292,-0.2209438416
5,1,9,103.498046,4.741514432,96.99250927,2.571738446,-7.432986667,0.03113071093,-1.147830208
5,1,10,8.805739202,2.177577493,8.200616866,1.124095872,1.991700885,0.2078297498,-0.275865278
5,1,11,44.51644587,5.255633499,42.2841431,4.804536452,-1.971249794,0.03400756039,-0.411662054
5,2,0,195.5932322,5.018308888,185.128457,-2.220446049e-15,-10.86634366,0.01677445222,-1.355358164
5,2,1,41.56460183,1.485984143,45.12408929,-2.861387486,4.537974644,0.2657451768,1.834932794
5,2,2,209.2188699,5.980462086,223.1714826,-11.8639215,-1.260613183,0.01330473548,1.609380236
5,2,3,36.48539602,2.899936418,28.64595188,4.251728626,0.4399747949,0.1040832165,-2.529156026
5,2,4,194.1699075,4.439514237,185.1386706,5.60136968,9.311745091,0.01864244092,-1.233100926
5,2,5,66.94636818,2.296641836,71.41750311,-4.423754001,-5.097199859,0.1074321761,1.465497094
5,2,6,15.52488429,1.536732184,15.61971989,-3.131532081,-0.3949362684,0.3878275461,0.0590596336
5,2,7,21.35006814,2.782268889,16.65313313,3.146783284,0.8481436708,0.1226803742,-1.645137103
5,2,8,68.84565814,3.97406599,66.57035976,-1.207854445,-6.403167978,0.04985305147,-0.5080240026
5,2,9,29.31315257,2.885877987,26.28703869,3.774485176,1.587289881,0.1098704711,-1.003057341
5,2,10,145.7439434,6.126432883,145.1160342,8.461910379,4.577448509,0.01765214247,-0.08342487893
5,2,11,53.09720194,9.359608099,48.32185188,-5.545590638,0.2583655639,0.01109389765,-0.5029760323
5,3,0,77.55183916,3.420395281,76.89140634,-4.662936703e-15,-7.00302614,0.05843864951,-0.1596536043
5,3,1,45.72594311,1.939051047,40.86150379,1.236337643,4.953129009,0.1772517058,-2.047990803
5,3,2,40.53372954,2.370262984,39.8866802,4.197335566,2.796897614,0.1409079527,-0.2428874926
