run,h,k,l,omega,x,y,module,Linv,P,edge,Iunscaled,sigmaunscaled,Iraw,varraw,counts,bgsum,nframes,wom,wpos,wom2,Iscaled,sigmascaled,normalized_residual
3,-4,7,-1,25.491447,10.152787,81.449817,0,0.69227379,0.64082202,0,45.078779,7.7738096,41.728395,51.78296,49,0.11728395,5,1061.0741,41.876543,26890.259,42.381286,7.3791624,0.037966421
3,-4,7,0,21.561932,11.719221,81.455919,0,0.69066321,0.64170978,0,4.991276,4.1605186,4.6375,14.943063,12,0.11875,5,129.19062,5.8375,2860.5148,4.6926004,3.6857294,0.45533439
3,-4,7,1,17.538951,10.422501,80.770382,0,0.69162054,0.64082202,0,48.017372,8.2207229,44.490566,58.017512,54,0.1509434,5,780.35849,44.490566,13691.62,45.144035,7.6135413,0.39116501
3,-4,7,2,13.460212,6.2563164,79.379568,0,0.69511109,0.63817546,0,7.6245138,3.8036891,7,12.195,10,0.047619048,5,115.875,8.5,1581.0312,7.1682665,3.6111658,0.0058809163
3,-3,2,-3,69.874272,323.95388,188.56165,0,0.27510458,0.89510857,0,641.84708,14.145577,2088.3797,2118.3471,2110,0.35443038,5,145781.13,2088.3797,10176631,603.43926,12.943936,1.5004344
3,-3,2,-2,59.134499,340.28494,187.08221,0,0.24581993,0.90256691,0,540.7039,12.253921,1985.2803,2024.2998,2013,0.43312102,5,117370.03,1985.3567,6938897.2,508.34843,11.605784,-0.30758542
3,-3,2,-1,46.2955,351.37614,185.86705,0,0.22599037,0.90707539,0,193.93572,7.0904748,778.41509,809.94874,801,0.35849057,5,36011.491,778.41509,1666077.2,182.33069,6.5512499,0.76288782
3,-3,2,0,32.368811,355.59808,185.20299,0,0.21843897,0.9085838,0,191.42,6.883319,796.2,819.72,813,0.2625,5,25747.35,796.2,832715.26,179.96552,6.3983022,0.57921194
3,-3,2,1,18.926809,352.17309,185.22848,0,0.22448323,0.90707539,0,192.9552,7.0293835,779.67925,806.77691,799,0.30188679,5,14715.992,779.67925,277876.47,181.40885,6.5100722,0.6687003
3,-3,2,2,7.2116584,341.732,185.83528,0,0.24304234,0.90256691,0,523.40484,11.958108,1943.7267,1972.0589,1964,0.31677019,5,14005.217,1943.7267,101115.38,492.08454,11.509071,-0.99679678
3,-3,3,-5,72.576226,237.61761,192.00512,0,0.42792989,0.84178091,0,269.35493,11.933442,529.8481,551.04158,545,0.24050633,5,38425.453,529.8481,2786738,253.23686,11.260724,-0.024486295
3,-3,3,-4,66.881944,255.37295,191.64642,0,0.39712084,0.85432172,0,22.085454,3.7439858,47.512195,64.87329,60,0.19512195,5,3302.6098,49.463415,220515.87,20.76387,3.5038041,0.7933615
3,-3,3,-3,60.081705,270.28436,191.1021,0,0.37087298,0.8642319,0,233.14498,10.22865,543.28931,568.12883,561,0.27672956,5,32631.096,543.28931,1959952.4,219.19369,9.7424073,-0.32551127
3,-3,3,-2,52.219594,281.72475,190.49674,0,0.35054778,0.87139428,0,19.243422,3.237658,47.835443,64.773434,60,0.19620253,5,2495.6867,47.835443,130211.81,18.091905,2.9852515,1.1566356
3,-3,3,-1,43.500553,289.04158,189.95325,0,0.33746592,0.87572519,0,325.61878,11.4599,844.98182,884.37708,873,0.41818182,6,36696.429,845.2303,1593324.6,306.13391,10.441841,0.87651727
3,-3,3,0,34.298913,291.71571,189.56709,0,0.3326345,0.8771744,0,306.4407,10.954168,808.1,834.44187,827,0.3,5,27694.181,808.1,949186.63,288.10344,10.100246,0.57844622
3,-3,3,1,25.085133,289.53233,189.37769,0,0.33645891,0.87572519,0,304.37471,10.99091,792.21739,818.34972,811,0.29813665,5,19870.554,792.21739,498479.25,286.16107,10.342186,-0.39905422
3,-3,3,2,16.293431,282.66282,189.35421,0,0.34860643,0.87139428,0,20.12627,3.3947127,50.308642,72.005335,66,0.25308642,5,819.11111,50.37037,13323.136,18.921923,3.0858084,1.3845685
3,-3,3,3,8.2125421,271.59821,189.40628,0,0.36811795,0.8642319,0,216.00534,9.8118799,507.11656,530.62908,524,0.26380368,5,4157.5491,507.11656,34129.149,203.07969,9.6936476,-1.5483872
3,-3,3,4,0.95907845,256.98293,189.41134,0,0.39368815,0.85432172,0,23.686712,3.8632947,51.401274,70.283581,65,0.22292994,5,45.579618,51.401274,52.502389,22.26931,3.5252863,1.207191
3,-3,4,-7,71.130831,149.70092,189.31848,0,0.56937482,0.77164098,0,68.417438,7.6819093,92.722222,108.3858,104,0.17901235,5,6623.5139,93.277778,470336.89,64.323371,7.059471,0.61117511
3,-3,4,-6,67.577821,169.25297,190.30999,0,0.53978927,0.78788038,0,10.268278,4.1067421,14.987654,35.930803,30,0.2345679,5,1011.7037,14.987654,68295.826,9.6538294,3.5940662,1.0927157
3,-3,4,-5,63.380451,186.51692,190.90634,0,0.51265692,0.80198963,0,116.24085,9.1018569,181.84472,202.74206,197,0.2484472,5,11512.194,181.84472,728832.75,109.28505,8.426457,0.49969553
3,-3,4,-4,58.515223,201.27895,191.18945,0,0.48876362,0.81378462,0,143.6995,9.6545513,239.25767,258.39576,253,0.21472393,5,14055.129,240.57669,821164.19,135.10059,8.9559925,0.84066801
