x,y,z,height,multiplicity
0.06666666666666667,0.6416666666666667,0.44166666666666665,1.6569854422622576,24
0.020833333333333332,0.5791666666666667,0.85,1.6156428589400318,24
0.19583333333333333,0.44166666666666665,0.08333333333333333,1.6096381116007692,24
0.3333333333333333,0.6666666666666666,0.5,1.5926199251804993,2
0.6125,0.0,0.0,1.5810632140851302,6
0.8125,0.9083333333333333,0.15,1.5445762076448923,24
0.6,0.07083333333333333,0.525,1.5342485976364275,24
0.15833333333333333,0.07916666666666666,0.7166666666666667,1.5300488733696134,12
0.5375,0.075,0.7416666666666667,1.5090852922732816,12
0.5375,0.4791666666666667,0.7083333333333334,1.5028042698351634,24
0.8166666666666667,0.0,0.44166666666666665,1.4970043827337944,12
0.6083333333333333,0.7416666666666667,0.5,1.4933976732939862,12
0.7708333333333334,0.6083333333333333,0.4666666666666667,1.4752384165706276,24
0.2875,0.7083333333333334,0.041666666666666664,1.45790663499141,24
0.9833333333333333,0.3541666666666667,0.2833333333333333,1.4383081427339814,24
0.22083333333333333,0.8333333333333334,0.8,1.437881151663375,24
0.3875,0.7166666666666667,0.5333333333333333,1.4350040155408579,24
0.8458333333333333,0.8625,0.0,1.422387426985937,12
0.17916666666666667,0.3625,0.5,1.4124060258381925,12
0.04583333333333333,0.04583333333333333,0.0,1.4123690822054602,6
0.8791666666666667,0.03333333333333333,0.5,1.412273595539241,12
0.9958333333333333,0.0,0.1,1.3988179592947114,12
0.0,0.7333333333333333,0.8416666666666667,1.3877496853126177,12
0.6458333333333334,0.7916666666666666,0.0,1.3874783123382197,12
0.825,0.65,0.13333333333333333,1.3764412014910927,12
0.7583333333333333,0.37916666666666665,0.39166666666666666,1.3681890278182631,12
0.32916666666666666,0.9208333333333333,0.9666666666666667,1.3626985853154014,24
0.6041666666666666,0.6583333333333333,0.5833333333333334,1.3572652397475202,24
0.5625,0.22083333333333333,0.825,1.3422358112848092,24
0.2916666666666667,0.8666666666666667,0.025,1.3194152359210185,24
0.05,0.09583333333333334,0.38333333333333336,1.3109494935030361,24
0.7666666666666667,0.5333333333333333,0.5,1.2979466327034486,6
0.6916666666666667,0.38333333333333336,0.5083333333333333,1.2970496535994482,12
0.65,0.65,0.325,1.2949787200031935,12
0.0,0.5,0.6416666666666667,1.2935400808946889,6
0.8833333333333333,0.6333333333333333,0.7,1.2934185763089379,24
0.12916666666666668,0.95,0.5,1.2906772569890739,12
0.9458333333333333,0.8916666666666667,0.0,1.286635080052136,6
0.8416666666666667,0.21666666666666667,0.5,1.2750214257401715,12
0.2916666666666667,0.7083333333333334,0.7,1.273153994940657,12
0.7916666666666666,0.7916666666666666,0.39166666666666666,1.2696337249435907,12
0.12916666666666668,0.7833333333333333,0.6166666666666667,1.2685912597914546,24
0.8125,0.9375,0.8,1.2356238260702226,24
0.7833333333333333,0.8416666666666667,0.5333333333333333,1.2267542487675336,24
0.38333333333333336,0.16666666666666666,0.2833333333333333,1.2166271985726205,24
